Step,Reward
400,4.025510659620548
800,3.4420885888007
1200,11.289279929186257
1600,8.860103314727038
2000,4.120909105809409
2400,10.615652439833651
2800,4.484575095098011
3200,3.4614698994002997
3600,8.156571715063548
4000,5.924213063301618
4400,3.4682419193827827
4800,5.090208921145607
5200,3.7540257395651815
5600,1.6181388484173136
6000,4.934827609287895
6400,2.6857604479499857
6800,23.48281375244812
7200,10.644333544331221
7600,2.9729933870920933
8000,4.549065588844207
8400,11.019426077339906
8800,6.985386821982215
9200,3.0311404443399814
9600,3.0670770456873355
10000,7.338838173872008
10400,4.454859839683065
10800,1.944655361021055
11200,5.16044421135059
11600,2.1781879865239624
12000,6.509710162903865
12400,2.5514335950551272
12800,2.006271848765658
13200,2.86242416467035
13600,5.516129407173998
14000,6.1571030635655335
14400,3.8642387636385394
14800,6.733193387389506
15200,2.946031692077506
15600,7.957611790362916
16000,1.7970089134610145
16400,8.12297325337144
16800,3.734191373545345
17200,2.765331546409245
17600,5.096224922004589
18000,4.577871333171341
18400,16.733504263888907
18800,15.113096725184763
19200,6.209993457914765
19600,2.0404706377648925
20000,6.803175625010101
20400,2.6966002700941543
20800,4.423432851485681
21200,3.1174212727027224
21600,14.020183384618466
22000,3.63956743804548
22400,6.630305781319178
22800,6.7973120049123334
23200,7.309562442508733
23600,2.2640513863542577
24000,6.1096600685038185
24400,4.1030864227122965
24800,2.4726188386742027
25200,6.01956284249102
25600,8.25526773323834
26000,15.910893688016708
26400,2.4710955191472674
26800,4.104620307543056
27200,7.354039521501267
27600,3.2321393553664137
28000,4.5846915072253775
28400,3.0708792918220396
28800,16.377324779204663
29200,3.358013022231449
29600,2.305438761717371
30000,3.337907318446741
30400,4.6154628685301455
30800,4.083431694108214
31200,9.266941314761514
31600,10.176310534523466
32000,5.917922586368341
32400,5.151765483304654
32800,2.995882528583165
33200,5.298206311980212
33600,4.651148523068
34000,3.7442637727140893
34400,8.497746306445942
34800,4.410853177457059
35200,7.41484447215798
35600,2.169723349281459
36000,9.112131806758072
36400,7.181593405451298
36800,10.3630821344231
37200,4.109486557442771
37600,16.910462602745028
38000,10.847580575603585
38400,2.065628804391566
38800,2.966796824170978
39200,3.0729215383375834
39600,6.452507722377652
40000,6.263513742014762
40400,5.286579689391473
40800,1.7198697172111437
41200,2.803245182602611
41600,3.709950665566194
42000,9.37885163368326
42400,10.776154488934445
42800,3.1180847920949604
43200,2.793067854901192
43600,7.324340334211586
44000,7.926736970950688
44400,3.0698723585299574
44800,10.294143937427291
45200,6.679016541157811
45600,2.4092151136256237
46000,2.8503682736914255
46400,8.992933618811472
46800,7.9259876157536615
47200,5.148404887866083
47600,5.151792631845758
48000,2.8637086515410255
48400,8.886922214827557
48800,10.711361067694313
49200,2.0939387244803638
49600,4.0163008059969565
50000,7.001878844683899
50400,5.32054484883569
50800,8.084935348963548
51200,11.336143503163651
51600,1.9794456811382153
52000,2.5836942302962704
52400,3.680761444166401
52800,8.557363658755415
53200,10.963769928146684
53600,18.851604820520595
54000,9.42252311025932
54400,2.9215557633494824
54800,3.908252666068532
55200,5.1774592681693745
55600,6.9858236211753075
56000,11.182242562663822
