Step,Reward,Smoothed5Reward,Smoothed10Reward,Smoothed20Reward,Smoothed30Reward,Smoothed40Reward,Smoothed50Reward
800400,10.03663590833838,10.03663590833838,10.03663590833838,10.03663590833838,10.03663590833838,10.03663590833838,10.03663590833838
800800,42.36198434985421,26.199310129096297,26.199310129096297,26.199310129096297,26.199310129096297,26.199310129096297,26.199310129096297
801200,29.49748377641354,27.298701344868714,27.298701344868714,27.298701344868714,27.298701344868714,27.298701344868714,27.298701344868714
801600,22.891767358434056,26.196967848260048,26.196967848260048,26.196967848260048,26.196967848260048,26.196967848260048,26.196967848260048
802000,17.133002355857464,24.38417474977953,24.38417474977953,24.38417474977953,24.38417474977953,24.38417474977953,24.38417474977953
802400,17.94595508715904,25.966038585543664,23.311138139342784,23.311138139342784,23.311138139342784,23.311138139342784,23.311138139342784
802800,32.998835146006215,24.093408744774063,24.695094854580415,24.695094854580415,24.695094854580415,24.695094854580415,24.695094854580415
803200,15.800389897090769,21.35398996890951,23.58325673489421,23.58325673489421,23.58325673489421,23.58325673489421,23.58325673489421
803600,25.29553548140524,21.83474359350374,23.77350992895099,23.77350992895099,23.77350992895099,23.77350992895099,23.77350992895099
804000,16.748402436596336,21.757823609651517,23.070999179715525,23.070999179715525,23.070999179715525,23.070999179715525,23.070999179715525
804400,40.43160046874823,26.254952685969357,26.110495635756507,24.64923566053668,24.64923566053668,24.64923566053668,24.64923566053668
804800,35.664766980430166,26.78813905285415,25.440773898814108,25.567196603861134,25.567196603861134,25.567196603861134,25.567196603861134
805200,15.664627844606942,26.76098664235738,24.057488305633445,24.805460545456967,24.805460545456967,24.805460545456967,24.805460545456967
805600,19.325455250228536,25.56697059612204,23.700857094812896,24.41403159579779,24.41403159579779,24.41403159579779,24.41403159579779
806000,4.963844950780298,23.21005909895883,22.483941354305177,23.11735248612996,23.11735248612996,23.11735248612996,23.11735248612996
806400,45.78701391244225,24.281141787697642,25.268047236833496,24.53420632527448,24.53420632527448,24.53420632527448,24.53420632527448
806800,26.20859215736255,22.389906823084115,24.58902293796913,24.632699609514955,24.632699609514955,24.632699609514955,24.632699609514955
807200,20.159904352075294,23.288962124577786,25.024974383467583,24.384210984101642,24.384210984101642,24.384210984101642,24.384210984101642
807600,15.333357021131109,22.490542478758297,24.02875653744017,23.90785024920845,23.90785024920845,23.90785024920845,23.90785024920845
808000,17.36094846520805,24.969963181643852,24.09001114030134,23.580505160008435,23.580505160008435,23.580505160008435,23.580505160008435
808400,20.040994165907662,19.820759232336933,22.050950510017284,24.080723072886897,23.411957017432208,23.411957017432208,23.411957017432208
808800,17.530813977207373,18.085203596305895,20.237555209695007,22.83916455425456,23.144632333785623,23.144632333785623,23.144632333785623
809200,18.472903147496968,17.747803355390232,20.51838273998401,22.287935522808727,22.941513673512205,22.941513673512205,22.941513673512205
809600,17.263595070705605,18.133850965305133,20.312196722031715,22.006526908422305,22.704933731728598,22.704933731728598,22.704933731728598
810000,27.8047001664256,20.222601305548643,22.596282243596242,22.54011179895071,22.908924389116475,22.908924389116475,22.908924389116475
810400,21.225892790378342,20.459581030442777,20.14017013138986,22.704108684111677,22.844192404549624,22.844192404549624,22.844192404549624
810800,4.08042469236856,17.769503173475016,17.92735338489046,21.258188161429793,22.149238044839215,22.149238044839215,22.149238044839215
811200,15.7419291998241,17.22330838394044,17.485555869665337,21.255265126566464,21.920405586088673,21.920405586088673,21.920405586088673
811600,19.168272534661064,17.604243876731534,17.86904742101833,20.948901979229255,21.825504446384272,21.825504446384272,21.825504446384272
812000,19.931163501920867,16.029536543830584,18.126068924689616,21.108040032495477,21.762359748235493,21.762359748235493,21.762359748235493
812400,59.31700870715254,23.647759727185427,22.0536703788141,22.052310444415696,23.4050388415293,22.973800037232817,22.973800037232817
812800,16.782088462608865,26.188092481233486,21.97879782735425,21.10817651852463,22.552375645287785,22.78030905052582,22.78030905052582
813200,17.578035172493582,26.555313675767383,21.88931102985391,21.20384688491896,22.155060691823792,22.622664387555147,22.622664387555147
813600,22.18969984952377,27.159599138739924,22.38192150773573,21.347059114883724,22.13165844152678,22.609930136436578,22.609930136436578
814000,37.13575841910416,30.600518122176585,23.31502733300358,22.955654788299917,22.798416976968337,23.024953801655652,23.024953801655652
814400,18.01994181207166,22.341104743160408,22.994432235172916,21.567301183281387,22.800883201132088,22.885925690833872,22.885925690833872
814800,15.405476892685678,22.06578242917577,24.12693745520463,21.027145420047543,22.214437926021404,22.683751398992026,22.683751398992026
815200,13.55212584310197,21.260600563297448,23.907957119532416,20.696756494598876,22.139495790888443,22.44344546331071,22.44344546331071
815600,21.287156371812408,21.080091867755176,24.11984550324755,20.99444646213294,22.005883153902015,22.413797025067165,22.413797025067165
816000,11.74812856426882,16.002565896788106,23.301542009482343,20.71380546708598,21.83920735815777,22.14715531354721,22.14715531354721
816400,22.40630343535178,16.87983822144413,19.61047148230227,20.832070930558185,21.238364123711218,22.456397001722543,22.15347599944488
816800,58.32520088338772,25.463783019584543,23.764782724380154,22.871790275867202,21.99371192047647,22.85547741506088,23.01470754430066
817200,25.84483511087846,27.922324873139836,24.591462718218644,23.24038687403628,22.33305216268552,22.764161198422503,23.08052446445363
817600,20.97321464549669,27.859536527876692,24.469814197815936,23.42586785277583,22.387977475861124,22.716197380599066,23.03263105947734
818000,19.67002770038696,29.44391635510032,22.723241125944217,23.0191342294739,22.87818356751468,22.779623014212305,22.95790654038644
818400,31.057404361252384,31.174136540280443,24.026987380862288,23.5107098080176,22.38719658247502,23.10740924606464,23.133982579970482
818800,30.384534821989018,25.586003328000704,25.52489317379262,24.825915314498626,22.5263946712959,23.042051737964208,23.288249648949602
819200,7.441600028775494,21.90535631158011,24.913840592359975,24.410898855946193,22.102451193852573,22.83308199125633,22.958111115195976
819600,4.600751877304687,18.630863757941707,23.245200142909205,23.682522823078376,21.74469768905836,22.31571240115381,22.583471130749214
820000,123.2289707381306,39.34265236549044,34.393284360295375,28.847413184888865,25.273631764822447,24.977726608692173,24.59638112289684
820400,4.632515290770472,34.05767455139405,32.61590554583725,26.11318851406976,24.760015802317874,24.08274947924273,24.488298710545482
820800,17.28952429553449,31.438672446103148,28.512337887051928,26.138560305716037,24.751972812928777,23.623368412120335,23.986849509459088
821200,6.296203380407992,31.209593116429648,26.557474714004876,25.57446871611176,24.346082820692477,23.38915780051536,23.522823901538978
821600,18.63406882564411,34.01625650609753,26.323560132019622,25.39668716491778,24.391765279190427,23.37187313990075,23.43766993088318
822000,7.559986080908558,10.882459574653124,25.11255597007178,23.917898548007997,23.716941476339862,23.436776668153957,23.2462096053842
822400,10.468202177536034,12.049596952006237,23.053635751700146,23.540311566281215,23.358351789245116,22.5538063747813,23.096654547191743
822800,18.927833614535352,12.37725881580641,21.90796563095478,23.7164294023737,23.853265419984005,22.37178741121062,22.815234516562324
823200,25.463323638179343,16.21068286736068,23.710137991895163,24.31198929212757,24.177311901262517,22.50437289336322,23.008493191384094
823600,7.155613756685809,13.91499185356902,23.965624179833277,23.60541216137124,23.776889941996675,22.299929311752088,22.645694756889707
824000,16.830716100103114,15.76913785740793,13.325798716030528,23.859541538162954,23.673541695269417,22.286673502624467,22.64734103015984
824400,7.06996224448167,15.089489870797058,13.569543411401648,23.09272447861945,21.931973479847052,21.962397704588817,21.980108265674513
824800,18.117902530199984,14.927503653929984,13.652381234868196,21.08235956096006,21.976500615433427,21.97707491841363,21.629170976669908
825200,14.43073349811367,12.72098562591685,14.465834246638764,20.51165448032182,21.87159055962076,21.87602067717905,21.604493089740046
825600,11.777372140973846,13.645337302774456,13.780164578171739,20.05186235509568,21.524512969335763,21.738865103935755,21.45353142755495
826000,23.733365869330346,15.025867256619904,15.397502557013917,20.255029263542845,21.07776655100997,21.637081746508375,21.828921845925947
826400,11.072174515661468,15.826309710855861,15.457899790826463,19.255767771263304,20.846174307796296,21.38323878964045,21.134625057990334
826800,11.836349611870927,14.56999912719005,14.748751390560017,18.328358510757397,20.727203398435805,21.57713691262801,20.847180207080502
827200,35.86544158456568,18.856940744480454,15.78896318519865,19.749550588546906,21.47098058981793,22.080224722246548,21.161290951730308
827600,11.813868824531362,18.86424008119196,16.254788691983205,20.110206435908243,21.155204338241894,21.89636462949331,21.090901187798313
828000,15.494107433127573,17.216388393951398,16.12112782528565,14.723463270658092,21.280070300537187,21.785438227773476,21.053564367156707
