Step,Reward,Smoothed5Reward,Smoothed10Reward,Smoothed20Reward,Smoothed30Reward,Smoothed40Reward,Smoothed50Reward
16400,14.163616588799336,23.820885703302686,20.551014107736883,19.310709720477234,29.362348876134032,27.846705653104046,27.610164703752684
16800,15.11016218641468,20.807795489945132,21.004058482090247,18.580174530214347,28.297181918327542,27.880879829193685,27.31254559619702
17200,20.584372471146693,16.79048532190487,22.203535820268737,18.463689916830795,28.46589613894012,27.893935788074394,27.156076453753986
17600,12.45070740398834,17.313215123545127,21.5634826015871,18.530550761339843,28.263283519348807,27.31451115598806,26.821863520804765
18000,14.608768052966145,15.383525340663038,19.578845360231693,18.554865055504763,28.443676721990002,27.41592079138068,26.550461399297244
18400,14.60896461972666,15.472594946848503,19.64674032507559,18.38624195205275,28.08074075852688,27.599280304351005,26.29086364321962
18800,21.96872884757518,16.8443082790806,18.82605188451286,18.326389574532733,27.839820464791327,27.18536317967151,26.198903328418673
19200,13.815913189701998,15.490616422791664,16.140550872348264,18.160638705784447,18.357651221488418,26.83667965301956,25.94092436719541
19600,12.067699048339204,15.414014751661838,16.363614937603476,18.166303699671133,18.386952691537694,26.400358226369423,25.657797319871815
20000,22.5506772637092,17.00239659381045,16.192960967236736,18.901832642801576,18.754549669021927,26.439918404885994,25.59565491874856
20400,9.669525381108087,16.014508746086733,15.743551846467614,18.147282977102254,18.12165709580736,25.957649618717426,25.426074891776757
20800,72.40958417335104,26.102679811241906,21.47349404516125,21.238776263625756,19.544614368529988,26.59125995003597,26.599402672387196
21200,6.74853347422312,24.68920386814613,20.08991014546889,21.14672298286882,19.005763326376833,26.371899640572316,26.333130659553298
21600,26.081257571651804,27.491915572808647,21.452965162235238,21.508223881911174,19.504688894971643,26.56070393007041,26.1422019572375
22000,25.343463269614396,28.05047277398969,22.526434683900064,21.052640022065887,19.878721598303198,26.964366212467514,26.438023569884557
22400,37.70558018983067,33.6576837357342,24.836096240910464,22.24141828299303,20.536193381671985,27.269579629122774,27.0466434916629
22800,10.651426797850092,21.306052260634015,23.704366035937955,21.265208960225415,20.11904839500114,26.805956857577986,26.4891637509248
23200,14.535667259352849,22.863479017659962,23.776341442903043,19.958446157625655,20.032539618157315,19.712323776842076,26.224612010996253
23600,18.049162034098103,21.25705991014922,24.37448774147893,20.36905133954121,20.235698380273735,19.883836454023005,25.995184129391323
24000,11.412350446029343,18.47083734543221,23.260655059710945,19.72680801347385,20.354773448438035,19.881076016694184,25.804065735850987
24400,19.96374347102073,14.922470001670224,24.290076868702208,20.016814357584916,20.194880940968908,19.663762039031077,25.624135068714384
24800,15.052088098128475,15.8026022617259,18.554327261179953,20.01391065317061,20.343959929477155,19.29704259169248,24.983873412264767
25200,17.738213360945416,16.44311148204441,19.653295249852185,19.871602697660542,20.64891373852994,19.16764630724567,25.028178762428286
25600,24.431068912565237,17.71949285773784,19.488276383943525,20.470620773089387,20.834908049255294,19.500585767214613,25.146218420845038
26000,11.258035397520723,17.68862984803612,18.079733596734158,20.303084140317118,20.061671213621977,19.42897459791094,25.18743968932085
26400,13.263732882196758,16.348627730271325,15.635548865970767,20.23582255344062,20.039461810652277,19.311032252746685,24.942773476492377
26800,20.727301448377183,17.483670400321063,16.643136331023477,20.17375118348072,19.72451808382477,19.250070379006726,24.773392752267085
27200,17.035418970787884,17.343111522289554,16.893111502166978,20.334726472535017,18.936667939139433,19.24768258915973,19.148481321907056
27600,8.071898049811816,14.071277349738873,15.895385103738352,20.134936422608646,18.877829260940256,19.15062006113989,19.086146183966072
28000,27.45981643854363,17.311633557943455,17.50013170298978,20.380393381350366,18.984582576645824,19.64111301207597,19.404887153953304
28400,8.951882445123761,16.449263470528855,16.398945600400083,20.344511234551153,18.810858105189975,19.245897105826703,19.01079875130488
28800,17.433595523702518,15.790522285593923,16.637096342957488,17.595711802068724,18.88830588309957,19.41724403284724,18.76505334194548
29200,23.87120088768433,17.15767866897321,17.25039509563138,18.451845172741784,18.99786683031749,19.799284077805304,18.784196064922813
29600,9.636741673422296,17.47064739369531,15.770962371717085,17.62961937783031,18.904067972631957,19.568921629870744,18.75466108811511
30000,25.145899112415524,17.007863928469686,17.159748743206563,17.619741169970364,19.255305674613602,19.336190596018124,18.975129426970067
30400,45.30723332958104,24.27893410536114,20.364098787944993,17.999823826957886,20.278581298275416,20.12062105497546,19.521645559786347
30800,8.970634033980094,22.586341807416655,19.188432046505284,17.915784188764384,19.84531147115558,19.5904965744949,19.23774271250644
31200,20.05963071310569,21.824027772500926,19.490853220737065,18.191982361452027,20.05343538860237,19.075214259538843,19.2963167154752
31600,41.19890990645116,28.136461419106702,22.803554406401,19.34946975506968,21.02447575053943,19.859260547305446,19.881206930192114
32000,12.295170005192874,25.56631559766217,21.287089763065925,19.393610733027856,20.682625508588888,19.56020937325085,19.970308362273965
32400,40.21185921453961,24.547240774653886,24.41308744000751,20.4060165202038,21.700703303036605,20.211415438894356,20.279335172662865
32800,12.08499737641258,25.170113443140384,23.878227625278512,20.25766198411801,19.689883743138655,20.135786318644307,20.309440751333497
33200,10.459672970605917,23.25012189464043,22.53707483357067,19.89373496460103,19.813588393018083,19.882668831130786,20.34684222895838
33600,9.473709186301855,16.905081750610567,22.52077158485863,19.145866978287863,19.26000344683975,19.808243875688625,20.15929162086832
34000,18.09201241952505,18.064450233477004,21.815382915569582,19.48756582938808,19.01828841850344,19.8953249848526,19.832029059928416
34400,13.979041078847231,12.817886606338527,18.6825636904962,19.523331239220603,18.22740378147066,19.87957689633061,19.833009582079608
34800,13.895162734155605,13.179919677887131,19.17501656051375,19.181724303509522,18.335528312680843,19.677737743495122,19.50740057169867
35200,13.797180153737823,13.847421114513514,18.548771504576965,19.01981236265702,18.31091207582701,19.67726941759602,18.96992570854647
35600,25.97178013476493,17.147035304206128,17.026058527408342,19.914806466904675,18.574999345849236,20.024871444756663,19.292620143326026
36000,14.17381594998972,16.363396010299063,17.213923121888026,19.25050644247698,18.66704819598125,19.815449911913674,19.090952122978287
36400,17.591726816362126,17.08593315780204,14.951909882070279,19.6824986610389,18.587980974159294,20.013504947795024,19.159514327529543
36800,19.28235949383748,18.163372509738416,15.671646093812768,19.774936859545647,18.72899002068293,18.685324330807184,19.242958273678
37200,14.007740496924688,18.20548457837579,16.02645284644465,19.281763840007663,18.604640925215573,18.866804506374727,19.111425634193562
37600,21.431887320113937,17.297506015445588,17.222270659825853,19.871521122342248,18.504668205467194,18.750570250086277,19.291049232516073
38000,28.550411676928444,20.172825160833334,18.26811058556619,20.041746750567892,19.08108074811412,18.830743960269128,19.56988210499532
38400,11.628982709697937,18.9802763395005,18.03310474865126,18.35783421957374,19.02658907569749,18.178829023265813,19.510282466794745
38800,20.93035274443092,19.309874989619182,18.736623749678795,18.95582015509628,19.033357452232615,18.43580217193033,19.489514944731855
39200,6.718317475325453,17.851990385299338,18.02873748183756,18.288754493207268,18.689454069050537,18.24036842732965,19.347563030444327
39600,11.302736877713938,15.826160296819339,16.561833156132458,16.793945841770405,18.797148696647273,18.071707798420043,19.33226378703182
40000,25.55196120976145,15.22647020338594,17.69964768210963,17.456785401998836,18.733553522354537,18.425198067513346,19.392289465952867
40400,18.775651747574617,16.655804010961276,17.81804017523088,16.384975028650583,19.061012499102894,18.395495774427193,19.574411993282197
40800,19.98064922256726,16.465863306588545,17.88786914810386,16.779757620958318,19.145914289065054,18.51870980253816,18.525833294266523
41200,15.218138285395105,18.165827468602476,18.0089089269509,17.01768088669778,18.857478868988743,18.455707925649406,18.695225390489963
41600,9.125376769323235,17.730355446924335,16.77825787187183,17.00026426584885,18.84043337218544,18.073065622068356,18.35610777444339
42000,14.389894996934908,15.497942204359026,15.362206203872478,16.81515839471934,18.481899901669422,18.15136211205371,18.1370364089898
42400,10.590775101541828,13.860966875152467,15.258385443056866,16.64574509585407,17.32468462740145,18.084538167537335,17.594740307224026
42800,8.895872215774657,11.644011473793947,14.054937390191238,16.395780569935024,17.3221925667946,17.788752436722273,17.559629215582515
43200,6.0049958424819145,9.801382985211308,13.983605226906885,16.006171354372228,16.853704737773807,17.512991858514624,17.389015787245096
43600,10.952918675436957,10.166891366434053,13.94862340667919,15.255228281405829,15.845505030073333,17.585017374155253,17.247090920071873
44000,13.924290142831229,10.073770395613318,12.785856299986166,15.242751991047905,15.89980903466128,17.246629216762443,17.297329714007912
44400,18.48512723080702,11.652640821466354,12.756803848309406,15.28742201177015,15.175584635203528,17.484960336404523,17.267757389203638
44800,26.90149707852092,15.253765794015607,13.448888633904772,15.66837889100432,15.669467958607138,17.721657875274985,17.504745568811487
45200,12.223099088022256,16.497386443123673,13.149384714167486,15.579146820559199,15.728248829187683,17.43045533028343,17.394443283353024
45600,16.057952286195697,17.518393165275423,13.842642265854732,15.310450068863286,15.947723599184144,17.590985595602767,17.22698095082563
46000,14.731193194809071,17.67977377567099,13.876772085642148,14.619489144757319,15.835696291693612,17.330617947662606,17.2964441067714
46400,24.649045159517016,18.91255736141299,15.28259909143967,15.270492267248272,16.191363094382602,16.814163243411006,17.524150352317804
46800,16.035467291395662,16.73935140398794,15.99655859900177,15.02574799459651,16.26270657962394,16.990784074846395,17.430313669178176
47200,18.26427986552107,17.947587559487705,17.222487001305684,15.603046114106291,16.411609903350048,16.945900303656778,17.45489088707284
47600,8.717535685629656,16.479504239374496,16.998948702324952,15.473786054502076,15.836468421712206,16.13386594813624,17.467803639789196
48000,5.195449032364328,14.572355406885546,16.126064591278265,14.45596044563222,15.537189524458027,15.956372923815527,17.02251629166561
48400,10.065195200649866,11.655585415112117,15.28407138826255,14.020437618285982,15.286305137267616,15.202706323468286,17.04478254677613
48800,9.25532265033262,10.299556486899508,13.519453945443718,13.48417128967425,14.952070575817455,15.131964455316284,16.88121708930873
49200,11.30489941539212,8.907680396873719,13.427633978180705,13.2885093461741,14.861975873099704,15.15309511643594,16.629891059862885
49600,8.738815968713066,8.9119364534904,12.695720346432442,13.269181306143594,14.438873494719674,15.134722785996221,16.611932545768703
50000,9.077987551412956,9.688444157300125,12.13039978209283,13.003585933867495,13.789792690535824,14.909372164293416,16.29057431454865
50400,8.910188270389874,9.457442771248127,10.556514093180116,12.919556592309897,13.699166209225556,14.782650844081981,15.562633413364827
50800,14.132194594266036,10.43281716003481,10.366186823467153,13.181372711234468,13.472560937553393,14.788576640584745,15.665864624570547
51200,8.665045079533524,9.904846292863091,9.4062633448684,13.314375173087049,13.537451857693663,14.660273263729636,15.437972911899102
51600,11.015971948318802,10.360277488784238,9.636106971137313,13.31752783673114,13.527893026713823,14.286378059068483,14.834314152736455
52000,12.337164557030496,11.012112889907746,10.35027852360393,13.238171557441103,13.087399804956126,14.240461774244503,14.835154043773208
52400,12.51901138849307,11.733877513528386,10.595660142388251,12.939865765325404,12.878845126320074,14.113643888547776,14.281297087252279
52800,14.669518146248294,11.841342223924837,11.137079691979817,12.328266818711773,12.701807423776108,13.99832285485805,14.332987502648994
53200,15.366741276690274,13.181681463356188,11.543263878109634,12.485448928145175,12.70676085681928,14.032297874352187,14.431128868770681
53600,15.064234821385773,13.99133403796958,12.175805763376903,12.43576305490468,12.904722791888032,13.873106561883983,14.542939381472358
54000,5.583762107161507,12.640653547995782,11.826383218951758,11.978391500522301,12.611185028895585,13.298940322639812,14.292774375225088
54400,18.32607229318483,13.802065728934135,12.767971621231256,11.662242857205692,12.869028268617019,13.466367562226981,14.379714999511839
54800,13.38695985258266,13.545554070201007,12.693448147062918,11.529817485265042,13.018731189843951,13.277782739930776,14.36955094188038
55200,7.677304582170917,12.007666731297139,12.594674097326656,11.000468721097533,13.074474814500253,13.30175741760191,14.24715343044904
55600,16.99732450220361,12.394284667460706,13.192809352715136,11.41445816192623,13.27595500872581,13.444122108214154,14.067664317797814
56000,9.977304736453194,13.272993193319044,12.956823370657407,11.653550947130674,13.144388828513206,13.054755696381445,13.983734093527085
56400,19.71960849707301,13.551700434096677,13.676883081515403,12.13627161195183,13.185538204055405,13.078354615118908,14.026291727141304
56800,18.72447269795959,14.619203003172066,14.08237853668653,12.609729114333181,12.912970724703362,13.046950202003718,14.015133991223745
57200,8.157185190284727,14.715179124794826,13.361422928045977,12.45234340307781,12.777440261445443,12.870426374625955,13.898122885090945
57600,16.589038534289145,14.633521931211934,13.513903299336315,12.844854531356614,12.795143136381892,13.057017918750102,13.801265909374449
58000,19.692451917719957,16.57655136746529,14.924772280392158,13.375577749671965,12.960518427145589,13.189581841769728,13.62410671419028
58400,18.993791686225585,16.4313880052958,14.991544219696234,13.87975792046375,12.772009978035873,13.399657256386826,13.771402893720833
58800,13.70178745191236,15.426850956086355,15.023026979629202,13.858237563346066,12.694220650053097,13.519805137290266,13.626831587870463
59200,9.3348856702588,15.66239105208117,15.188785088437992,13.891729592882331,12.396574176877689,13.60305238298469,13.679162951769129
59600,4.827000410235688,13.309983427270478,13.9717526792412,13.582281015978177,12.266889667697889,13.449904426354655,13.549648222419565
60000,19.75174019661972,13.32184108305043,14.949196225257854,13.953009797957638,12.75209937317307,13.595590677699368,13.433643802156729
60400,19.581609098355045,13.439404565476323,14.935396285386057,14.306139683450734,13.069313169763243,13.62300272438807,13.449762949172339
60800,15.881778305813944,13.87540273625664,14.65112684617149,14.366752691429017,13.290195024945952,13.347509755070394,13.36778553083727
61200,4.101741759171704,12.828773954039221,14.245582503060188,13.803502715553089,13.050089769738605,13.144475821849133,13.145457600312804
61600,13.498103068864305,14.562994485764943,13.936488956517703,13.725196127927017,13.20873267307698,13.080479591415846,13.232912126303624
62000,3.8393026788716735,11.380506982215334,12.351174032632876,13.637973156512524,13.03410984399227,12.808182328517413,13.021900279942361
62400,5.407154787312842,8.545616120006894,10.992510342741603,12.992027281218924,12.917342061223035,12.327135069212307,12.91822787365778
62800,3.200098186873619,6.009280096218829,9.942341416237728,12.482684197933471,12.552938847643288,12.006250841599257,12.804312393079758
63200,2.9599284697777724,5.780917438340042,9.304845696189625,12.246815392313815,12.362768293984765,11.623642056705673,12.743411045625678
63600,2.8511697323728806,3.6515307710417573,9.107262628403344,11.539507653822278,12.0906082201199,11.476982907874255,12.581376066764394
64000,3.1343654196345883,3.5105433191943405,7.445525150704832,11.197360687981348,11.783848248873369,11.42545581755601,12.365577572300463
64400,3.3768132904319588,3.104475019818164,5.825045569912524,10.380220927649296,11.479108312271332,11.258246269800564,12.063411293492962
64800,3.880899268630308,3.2406352361695014,4.62495766619416,9.638042256182832,11.1194876830174,11.123885685258006,11.602999337295149
65200,3.478756746372963,3.34440089148854,4.562659164914285,9.404120833987243,10.723221532006823,10.928232118532527,11.428112490462162
65600,4.624256301575449,3.699018205329054,3.6752744881854,8.805881722351558,10.375222248013147,10.825368126854086,11.19943857076976
66000,4.816688773266656,4.035482876055466,3.773013097624898,8.062093565128894,10.349653136883317,10.71883565740043,11.00114848233891
66400,7.826595758299351,4.925439369628945,4.014957194723548,7.503733768732582,9.999670585720468,10.691745844598165,10.664699494314556
66800,8.768690030480263,5.902997521998937,4.571816379084213,7.257078897660977,9.845728258317054,10.557658230503522,10.519363949096249
67200,4.044250652684927,6.01609630326133,4.680248597374929,6.992547146782283,9.72462646066752,10.442138369832307,10.234963364839526
67600,4.863094160665367,6.063863875079313,4.8814410402041775,6.9943518343037665,9.320152115949579,10.288316425140971,10.15787453434024
68000,9.783806300669,7.057287380559782,5.546385128307619,6.495955139506231,9.313702168090108,10.224482468731933,10.249641679706333
68400,9.07194405702789,7.30635704030549,6.115898204967212,5.970471887439873,8.958780020088602,10.138305785445302,10.229776656833895
68800,4.099861739341577,6.372591382077752,6.137794452038339,5.3813760591162545,8.47129298813467,9.874064375272635,10.126667438614072
69200,4.235326878097065,6.41080662716018,6.213451465210748,5.388055315062522,8.340564377728414,9.595779015307807,9.985275987868173
69600,4.514548209759317,6.34109743697897,6.202480656029136,4.938877572107273,7.938081366910752,9.332036850017145,9.900790632689098
70000,3.67240764656483,5.1188177061581355,6.088052543358953,4.930532820491932,7.404079891205582,9.284252988502228,9.792679034592135
70400,4.612470075641818,4.226922909880921,5.7666399750932,4.89079858490838,6.924702504186123,8.941412933063651,9.706724670697174
70800,3.693785778195184,4.145707717651644,5.259149549864691,4.915482964474458,6.591102448395549,8.699083581203965,9.497956494375757
71200,3.2835135059666847,3.9553450432255675,5.183075835192868,4.931662216283904,6.389390042919146,8.58923880429886,9.39032586290442
71600,3.5553265260693045,3.7635007064875636,5.052299071733261,4.966870055968725,6.347000913446934,8.253188854895502,9.24111295445943
72000,5.058683795771984,4.040755936328995,4.57978682124356,5.0630859747755945,5.85723236675201,8.13022333137847,9.09554333923426
72400,8.979853972796732,4.914232715759978,4.570577812820444,5.343238008893833,5.503840529233399,7.861729468271565,9.024760190920333
72800,3.69708813909346,4.914893187939633,4.530300452795632,5.334047452416991,5.097684190342716,7.4860448542999105,8.805311590777237
73200,3.5646068172782392,4.971111850201945,4.4632284467137495,5.338339955962255,5.079779692279601,7.3712303949747495,8.569268901588996
73600,3.5157139188773323,4.96318932876355,4.363345017625551,5.282912836827349,4.747033387280035,7.044397279589454,8.338298483538829
74000,7.319522857819804,5.415357141173113,4.728056538751049,5.408054541055007,4.863040726578305,6.7350740530919495,8.373013698551993
74400,3.724695819260836,4.3643255104659335,4.63927911311295,5.202959544103081,4.806958760976572,6.353346656417831,8.080986169073512
74800,3.735287371401338,4.371965356927509,4.643429272433567,4.951289411149135,4.824798400460829,6.104184154405055,7.887952719449886
75200,10.035036123964542,5.66605121826477,5.318581534233351,5.250828684713115,5.060635322267055,6.121687915747699,7.935107350285759
75600,9.679128401484936,6.898734114786291,5.930961721774915,5.491630396754094,5.28823394457079,6.24299111552893,7.788743428271385
76000,3.8978558107652295,6.214400705375376,5.8148789232742395,5.197332872258905,5.313683624275145,5.846644005882569,7.667154449757626
76400,4.060595369474687,6.281580615418146,5.322953062942035,4.946765437881245,5.3364763602432355,5.458618662660559,7.35397418720566
76800,4.205365945187574,6.3755963301753935,5.373780843551446,4.952040648173545,5.347291916128479,5.1667083536449,7.063592052150219
77200,10.803391551117969,6.52926741560608,6.0976593169354185,5.28044388182459,5.591446409619978,5.334249598443557,7.116516179366885
77600,13.229899935731847,7.239421722455461,7.069077918620872,5.716211468123217,5.878301197425191,5.327544520115245,7.049333407395738
78000,5.081656475237275,7.47618185534987,6.845291280362618,5.786673909556839,5.887133454157546,5.3586033650243845,6.7571174985460845
78400,5.050840995765842,7.674230980608103,6.977905798013117,5.80859245556304,5.794608295406429,5.34969552023571,6.47825848473689
78800,5.524820039973914,7.93812179956537,7.1568590648703765,5.900144168651977,5.686479295722884,5.407813566563218,6.314719136498121
79200,5.399966182657515,6.85743672587328,6.693352070739674,6.005966802486518,5.731669813388637,5.468814509385211,6.236020746746095
79600,8.373403090027592,5.886137356732428,6.562779539593938,6.246870630684432,5.848680111034044,5.6068703433265785,6.3069488003419325
80000,6.995043634872698,6.268814788659513,6.872498322004685,6.343688622639468,5.755721355507501,5.703387298707531,6.051814869106992
80400,5.8924421301610765,6.43713501553856,7.055682998073325,6.189318030507685,5.649737957945273,5.766278019700759,5.778031529743113
80800,5.255227868007191,6.383216581145215,7.160669190355286,6.267225016953372,5.688250162234127,5.800636234685181,5.565500520986978
81200,6.612371700418865,6.625697684697485,6.741567205285375,6.4196132611104035,5.767484989644854,5.878976608536329,5.615713119811922
81600,5.59095469448969,6.069208005589904,5.9776726811611605,6.52337529989102,5.803365205802534,5.903144068359185,5.457570152324429
82000,6.866494029773606,6.043498084570086,6.156156436614793,6.50072385848871,5.909834751909492,5.9543891997718585,5.518113979342468
82400,15.007486407638224,7.866506940065515,7.151820977802032,7.064863387907581,6.256335296309373,6.1339114660053315,5.710120611748976
82800,5.417548756051997,7.898971117674478,7.141093849409839,7.1489764571401135,6.313794062237933,6.0501329341446235,5.754469623132543
83200,6.0209593671921615,7.780688651029135,7.203193167863304,6.948272619301494,6.4050422576121155,6.099550652007305,5.815690241080831
83600,11.263683062435158,8.915234324618229,7.492221165104061,7.027500352349006,6.661987475490977,6.25956537455155,5.9839405076820755
84000,12.848716870456144,10.111678892754737,8.077588488662405,7.475043405333551,6.921655244647115,6.336188138796229,6.1782275366985075
84400,11.599067154628166,9.429995042152726,8.648250991109114,7.851966994591225,7.008962350708163,6.399366216236235,6.342672613982431
84800,9.474074887891826,10.24130026852069,9.070135693097578,8.115402441726438,7.2015285756681084,6.533721544949991,6.454536126367662
85200,12.908765984800253,11.618861592042311,9.699775121535717,8.220671163410552,7.513000547918842,6.750557522617571,6.643136311136208
85600,6.760103461164074,10.718145671788092,9.816689998203156,7.897181339682163,7.621146865995068,6.80669640390269,6.685853254327981
86000,5.387009770289578,9.225804251754779,9.668741572254751,7.912449004434779,7.556729763077394,6.849561456995808,6.697259674268439
86400,17.813258521890454,10.468642525207237,9.949318783679974,8.55056988074101,8.026348519831714,7.1795811681520245,6.896992929540261
86800,16.408892259359902,11.855605999500852,11.048453134010767,9.09477349171031,8.448802016097,7.4974588301811425,7.049796974117853
87200,13.839160044955117,12.041684811531825,11.830273201787062,9.516733184825188,8.575606146796686,7.761349993655854,7.2456951619632575
87600,17.82350516696911,14.254365152692833,12.486255412240457,9.989238288672265,8.847085372312824,8.118054459678348,7.504903382089333
88000,18.680413779397504,16.913045954514416,13.069425103134591,10.573506795898506,9.339837304600566,8.458597709268986,7.682835531663902
88400,9.403038354506023,15.231001921037535,12.849822223122379,10.749036607115752,9.517918737434945,8.46917731881172,7.689457417613466
88800,11.159538852637004,14.18113123969295,13.018368619596895,11.044252156347243,9.749724501016592,8.655738586650306,7.8306509598793745
89200,10.048051315153634,13.422909493732655,12.732297152632235,11.21603613708398,9.724546493151115,8.817824699097192,7.9469054486205035
89600,6.110533354879033,11.08031513131464,12.667340142003729,11.242015070103449,9.487234273789353,8.882695184997235,7.978825151522899
90000,16.640123678585695,10.672257111152279,13.792651532833343,11.730696552544053,9.872516513900969,9.115710205516383,8.238179472163317
90400,15.647794637700716,11.921208367791218,13.576105144414367,11.762711964047178,10.225748301965465,9.413787675977378,8.458885963404494
90800,10.402748431443026,11.76985028355242,12.97549076162268,12.011971947816729,10.388345915014435,9.58047420247842,8.593065216469451
91200,7.149912890009429,11.190222598523581,12.306566046128111,12.068419623957592,10.446677471926165,9.508346121629543,8.670393204150306
91600,9.667801394582074,11.901676206464188,11.490995668889408,11.98862554056494,10.489824082077982,9.508062946456972,8.792642701520561
92000,5.692593524019572,9.712170175550963,10.192213643351616,11.63081937324311,10.446409078382878,9.55293138928833,8.805320896085513
92400,10.809662899661976,8.744543827943215,10.33287609786721,11.591349160494799,10.610316437366238,9.721658077543012,8.841917074622819
92800,11.859850290611917,9.035964199776993,10.402907241664703,11.710637930630805,10.83047051811973,9.91302018617862,9.005172317653187
93200,4.794695897618748,8.564920801298857,9.877571699911211,11.30493442627173,10.769881324693062,9.762802794841141,9.029774099259997
93600,7.597570952038622,8.150874712790166,10.026275459627172,11.346807800815457,10.836768533278025,9.62199457024881,9.111411239923223
