Step,Reward,Smoothed5Reward,Smoothed10Reward,Smoothed20Reward,Smoothed30Reward,Smoothed40Reward,Smoothed50Reward
900000,0.0356531476198301,0.0356531476198301,0.0356531476198301,0.0356531476198301,0.0356531476198301,0.0356531476198301,0.0356531476198301
900400,10.783457330222005,5.409555238920918,5.409555238920918,5.409555238920918,5.409555238920918,5.409555238920918,5.409555238920918
900800,11.101579726622267,7.306896734821367,7.306896734821367,7.306896734821367,7.306896734821367,7.306896734821367,7.306896734821367
901200,20.67272625203475,10.648354114124713,10.648354114124713,10.648354114124713,10.648354114124713,10.648354114124713,10.648354114124713
901600,3.673007603829067,9.253284812065584,9.253284812065584,9.253284812065584,9.253284812065584,9.253284812065584,9.253284812065584
902000,12.620238253288068,11.77020183319923,9.814443718935998,9.814443718935998,9.814443718935998,9.814443718935998,9.814443718935998
902400,20.1023970778467,13.633989782724171,11.284151341637527,11.284151341637527,11.284151341637527,11.284151341637527,11.284151341637527
902800,29.85219271171109,17.384112379741936,13.605156512896722,13.605156512896722,13.605156512896722,13.605156512896722,13.605156512896722
903200,20.65552435673598,17.380672000682182,14.388530717767752,14.388530717767752,14.388530717767752,14.388530717767752,14.388530717767752
903600,12.400459267065267,19.12616233332942,14.189723572697503,14.189723572697503,14.189723572697503,14.189723572697503,14.189723572697503
904000,7.94666031521625,18.191446745715055,14.980824289457143,13.622172367471933,13.622172367471933,13.622172367471933,13.622172367471933
904400,22.240935358105585,18.619154401766835,16.126572092245503,14.340402616691405,14.340402616691405,14.340402616691405,14.340402616691405
904800,15.191590041831615,15.68703386779094,16.535573123766437,14.405878572471421,14.405878572471421,14.405878572471421,14.405878572471421
905200,5.840920165531149,12.724113029549972,15.052392515116077,13.794095829118545,13.794095829118545,13.794095829118545,13.794095829118545
905600,17.41479835640272,13.726980847417462,16.42657159037344,14.035475997604156,14.035475997604156,14.035475997604156,14.035475997604156
906000,5.808839019558303,13.299416588285874,15.745431667000469,13.521311186476291,13.521311186476291,13.521311186476291,13.521311186476291
906400,10.607301593698647,10.972689835404486,14.795922118585661,13.34989885748937,13.34989885748937,13.34989885748937,13.34989885748937
906800,30.335658913300648,14.001503609698295,14.844268738744617,14.29355219392333,14.29355219392333,14.29355219392333,14.29355219392333
907200,5.388778225943504,13.911075221780766,13.31759412566537,13.824879879819129,13.824879879819129,13.824879879819129,13.824879879819129
907600,16.70989315683883,13.770094181867986,13.748537514642726,13.969130543670113,13.969130543670113,13.969130543670113,13.969130543670113
908000,18.72374846973697,16.353076071903722,14.826246330094799,14.903535309775972,14.19554092110187,14.19554092110187,14.19554092110187
908400,9.981985195261927,16.22801279221638,13.600351313810432,14.86346170302797,14.004015660836417,14.004015660836417,14.004015660836417
908800,13.849430039090334,12.930767017374313,13.466135313536304,15.00085421865137,13.997294546847456,13.997294546847456,13.997294546847456
909200,10.054709339022146,13.863953239990042,13.887514230885404,14.46995337300074,13.833020163188069,13.833020163188069,13.833020163188069
909600,26.836238098514286,15.889222228325133,14.82965820509656,15.628114897735003,14.353148880601118,14.353148880601118,14.353148880601118
910000,14.339399436333904,15.012352421644518,15.68271424677412,15.714072956887293,14.35262005582161,14.35262005582161,14.35262005582161
910400,17.732597744765226,16.562474931545175,16.39524386188078,15.59558299023322,14.477804414671372,14.477804414671372,14.477804414671372
910800,27.08311256904634,19.20921143753638,16.069989227455345,15.457128983099983,14.927993991613336,14.927993991613336,14.927993991613336
911200,10.528805359377406,19.304030641607433,16.583991940798736,14.95079303323205,14.776297831881061,14.776297831881061,14.776297831881061
911600,16.22191859197787,17.18116674030015,16.53519448431264,15.141865999477684,14.824485190550956,14.824485190550956,14.824485190550956
912000,19.515941140379574,18.216475081109284,16.6144137513769,15.72033004073585,15.47382812364295,14.975822479255106,14.975822479255106
912400,6.870906025655844,16.04413673728741,16.303305834416292,14.95182857411336,15.343409746824076,14.722543840080128,14.722543840080128
912800,7.765908863120379,12.180695996102214,15.694953716819295,14.5805445151778,15.23222071804068,14.511736719566196,14.511736719566196
913200,5.822242807923699,11.239383485811475,15.271707063709453,14.579610647297429,14.737204603236979,14.25616336922377,14.25616336922377
913600,18.35557334261255,11.66611443593841,14.423640588119278,14.62664939660792,15.226623461196429,14.37328936846345,14.37328936846345
914000,16.718886538584744,11.106703515579444,14.661589298344362,15.172151772559243,15.363245070706316,14.438444845411263,14.438444845411263
914400,17.304051291925447,13.193332568833364,14.618734653060383,15.506989257470583,15.269966877842275,14.515893668290026,14.515893668290026
914800,9.49080689401781,13.538312175012852,12.859504085557532,14.464746656506438,14.5912540172525,14.383654542651282,14.383654542651282
915200,20.38256297150953,16.450376207730017,13.844879846770743,15.214435893784742,14.582155304411618,14.537472707493801,14.537472707493801
915600,13.659293915206996,15.511120322248905,13.588617379093657,15.061905931703151,14.624116459349676,14.515518237686631,14.515518237686631
916000,18.68005870687585,15.903354755907127,13.505029135743285,15.059721443560093,14.981896405738329,14.98162837666803,14.617092395471733
916400,7.779970294788463,13.99853855647973,13.595935562656546,14.949620698536418,14.49986423696109,14.906541200782195,14.454303774026895
916800,6.649087626981506,13.43019470307247,13.48425343904266,14.589603577930978,14.215114156466086,14.795228898291175,14.272787119444443
917200,19.60302796093657,13.274287700957876,14.862331954343949,15.067019509026698,14.673851082979601,14.76848644101372,14.393928956751084
917600,16.715329171022688,13.885494752121016,14.698307537184963,14.560974062652118,14.650535443466932,15.094544480193559,14.44551562817934
918000,12.00574234890546,12.550631480526937,14.226993118217033,14.444291208280697,14.857098887778506,15.079182082583998,14.39247707862991
918400,17.865207675245095,14.567678956618263,14.283108756548994,14.450921704804694,15.09902909049672,15.023252347518957,14.466364963664274
918800,21.725245814435475,17.58291059410906,15.506552648590764,14.183028367074147,14.812015320534547,14.820078675087064,14.61759164805534
919200,22.744805090057312,18.21126601993321,15.742776860445542,14.793828353608145,15.390549549338342,14.872310693420099,14.783453146871707
919600,12.31719428605568,17.331639042939806,15.608566897530409,14.598592138312034,15.24412625364557,14.870229068894858,14.734127969655388
920000,18.724060067020744,18.67530258656286,15.6129670335449,14.558998084644092,15.244136640221694,15.13966406268997,15.107896108043406
920400,12.37755439114104,17.57777192974205,16.072725443180154,14.834330502918352,15.323988946750998,14.893079538515858,15.139778049261785
920800,9.246716271719302,15.082066021198816,16.33248830765394,14.908370873348298,15.170565154505299,14.744457694263051,15.102680780163729
921200,8.903708467679696,12.313846696723292,15.262556358328249,15.062444156336095,15.132198458793882,14.821027401816764,14.867300424476625
921600,18.010696391765023,13.452547117865162,15.392093080402484,15.04520030879372,14.838013735235574,14.835924852700819,15.154054200235343
922000,14.012918773507828,12.510318859162577,15.592810722862719,14.909901920539875,14.827131046474705,15.04102684654956,15.181907810639741
922400,53.61183917454543,20.757175815843457,19.167473872792755,16.725291314670876,16.02310576080071,16.116140286070728,15.852096652573715
922800,6.72059101765959,20.251950765031513,17.667008393115164,16.586780520852965,15.344355042421153,15.525763588679704,15.389464618692685
923200,36.36740811549498,25.744690694594567,19.02926869565893,17.386022778052237,16.205641800958407,16.30022933591849,15.703702293867867
923600,25.238969019297183,27.190345220101,20.32144616898308,17.965006533256744,16.506210148535715,16.513456232479946,15.960472488912503
924000,7.086456941761316,25.805052853751697,19.15768585645714,17.38532644500102,16.091894008581775,16.222523944280557,15.943268421443404
924400,48.6437452268909,24.811434064220794,22.784304940032122,19.42851519160614,17.484321981956278,17.18906794507128,16.47132461881911
924800,12.605422863994376,25.988400433487747,23.120175599259632,19.726331953456786,17.64563911531874,17.157967765693883,16.419601275262366
925200,9.699713974302862,20.65486160524933,23.199776149921952,19.2311662541251,17.77488815419805,17.149092881575903,16.4967771514378
925600,23.114903835908745,20.23004856857164,23.71019689433632,19.551144987369405,17.933532503974586,17.05605952501076,16.61077926102792
926000,23.71682838383958,23.556122856987294,24.680587855369495,20.13669928911611,18.166797232149747,17.290495248698402,16.968939048313544
926400,89.50282186660408,31.72793818492993,28.26968612457536,23.718579998684056,20.57342291797237,19.084750851744374,18.546849453771653
926800,12.341079906021635,31.675069593335383,28.831735013411567,23.249371703263368,20.668432018372496,18.716200035168757,18.186957873626074
927200,11.435181573799191,32.02216311323464,26.338512359241985,22.68389052745046,20.370185971782156,18.738859440529303,18.30788594058319
927600,22.04867933310712,31.808918212674325,26.01948339062298,23.17046477980303,20.649832152378824,18.88452845905753,18.414661664108554
928000,8.541626358198762,28.77387780754616,26.165000332266725,22.661343094361932,20.31188440742292,18.61017058950301,18.211019221877788
928400,16.413158688521484,14.15594517192964,22.94194167842978,22.86312330923095,20.599657353880687,18.848726906074653,18.33964269174298
928800,16.64854345774517,15.017437882274345,23.346253737804865,23.23321466853225,20.93297254823948,19.070792770940272,18.39562496011608
929200,20.076360992715067,16.74567376605752,24.383918439646084,23.791847294784016,20.948750315965427,19.42714572556006,18.596057993189937
929600,8.391275750818933,14.014193049599882,22.9115556311371,23.31087626273671,20.671281868625304,19.17803828576522,18.22715874623603
930000,5.770065051516605,13.459880788263451,21.116879297904806,22.89873357663715,20.46342595871234,18.904317748588515,18.055772058539684
930400,15.504132559672213,13.278075562493598,13.717010367211618,20.99334824589349,20.38472345485991,18.85931978028218,18.01120275483782
930800,18.779113297335,13.704189530411565,14.360813706342956,21.59627435987726,20.28651903762323,19.091527440365113,17.8451227694036
931200,5.985658403504506,10.886049012569453,13.815861389313488,20.077186874277736,19.727880814738135,18.73160482616499,17.754259830286138
931600,13.291272797098,11.866048421825266,12.940120735712574,19.479802063167778,19.76035009843955,18.72240429821226,17.69564691438854
932000,8.213793484849841,12.354794108491912,12.907337448377683,19.5361688903222,19.41000787903385,18.460747667661614,17.469603961277947
932400,20.39446952244129,13.332861501045727,13.305468531769662,18.123705105099724,19.677238383410522,18.77611014835293,17.740075231213655
932800,5.803957393384771,10.737830320255682,12.221009925333622,17.783631831569245,19.562479754132706,18.754981892513015,17.700836201818944
933200,16.33877768961051,12.80845417747688,11.847251595023167,18.115585017334627,19.810315394863732,18.67337563572986,17.911166899452677
933600,18.009963311960032,13.752192280449288,12.809120351137278,17.86033799113719,19.810290958870233,18.705741489253295,17.90425469883963
934000,20.12347292950644,16.13412816938061,14.24446113893626,17.680670218420534,20.01397609740352,18.90868475376832,17.972346426658063
934400,19.86747563343365,16.028729391579084,14.680795446312406,14.198902906762012,18.889163979366458,18.958741452723032,18.023614913488224
934800,15.364592004571485,17.940856313816422,14.339343317036054,14.350078511689503,19.17729734559686,18.799725107476434,18.141090615699298
935200,23.70438942342805,19.413978660579932,16.111216419028406,14.963538904170946,18.75519672252796,18.823714715810702,18.20752714473767
935600,17.326469982188176,19.27727999462556,16.514736137537426,14.727428436625,18.491446754624327,18.948946608214015,18.280870666077295
