Step,Reward,Smoothed5Reward,Smoothed10Reward,Smoothed20Reward,Smoothed30Reward,Smoothed40Reward,Smoothed50Reward
36000,7.24549845532084,6.828307404648344,6.5609554005885045,6.347021799511149,6.341011481018109,6.304227313222527,6.26267949865485
36400,7.223264601550252,6.50103051591208,6.336725322423089,6.547597021598849,6.324212068884774,6.313736436896422,6.285223196795341
36800,7.620548610437667,7.244363564811931,6.617547903914625,6.652358069406122,6.412764733044238,6.338523313900863,6.307973958198769
37200,5.492482502918264,6.916121175395739,6.545504973242728,6.5216163041321975,6.40240291326492,6.402925877583708,6.226248074598899
37600,5.440945441279752,6.6045479223013555,6.598677010686953,6.564806748211121,6.298975855017711,6.307238571727715,6.234661451457523
38000,7.819696305358746,6.719387492308937,6.773847448478639,6.579444961347273,6.40745438414961,6.321769146164355,6.286257666968452
38400,4.729996652484,6.220733902495686,6.360882209203884,6.3640393190250535,6.397576736277711,6.243639260732376,6.2799566033904135
38800,7.063074528051716,6.109239086018496,6.676801325415214,6.55763823019339,6.367054050738346,6.297023436874751,6.273980323690864
39200,7.376112386895079,6.485965062813858,6.701043119104798,6.5599719471972975,6.4039136119079165,6.360853539388797,6.323562159882456
39600,4.737430902170457,6.345262154992,6.4749050386466775,6.4757516341966,6.446355881789549,6.3096442238435335,6.315653265129913
40000,6.335968367341822,6.048516567388615,6.383952029848776,6.47245371521864,6.359331876290357,6.351746618225775,6.320172256547777
40400,7.086611913825984,6.519839619657011,6.370286761076349,6.35350604174972,6.488493601424682,6.335730741932667,6.325046501732406
40800,6.091410377913668,6.325506789629403,6.217372937823949,6.417460420869287,6.507363025545398,6.363916784239166,6.31429323868548
41200,5.781895506591596,6.006663413568705,6.246314238191282,6.395909605717005,6.429848948818559,6.36338074449651,6.371603549705224
41600,4.888303565736695,6.0368379462819535,6.191050050636976,6.394863530661964,6.440221182353073,6.271994403922528,6.284000867509567
42000,7.567798568755707,6.283203986564731,6.165860276976672,6.469853862727656,6.441583399890407,6.347055857356375,6.290587372326819
42400,5.613153236100279,5.988512251019589,6.2541759353383,6.307529072271093,6.327418191129469,6.361726536042857,6.245746595653561
42800,3.904982595076201,5.551226694452096,5.938366742040749,6.307584033727981,6.3512144008091775,6.259882223563947,6.225292097907951
43200,5.559858646241742,5.506819322382126,5.756741367975415,6.228892243540107,6.292228420790004,6.242120550924791,6.24003110510612
43600,5.376432822977954,5.604445173830376,5.820641560056165,6.147773299351421,6.257381609483121,6.289927301356204,6.21184369108606
44000,7.734279399436151,5.637741339966466,5.960472663265597,6.1722123465571865,6.301793364567626,6.259617073034168,6.27349182723374
44400,7.275008346093141,5.970112361965038,5.9793123064923135,6.174799533784331,6.228774796663917,6.36119827769159,6.264447054844596
44800,5.08402617114352,6.205921077178502,5.878573885815299,6.047973411819624,6.237831575851291,6.350165740612873,6.266848204554392
45200,5.60284290361674,6.2145179286535015,5.860668625517813,6.053491431854548,6.217495945650608,6.287553867993372,6.262838320700771
45600,4.870827455259867,6.113396855109884,5.8589210144701305,6.024985532553553,6.2162160252646865,6.294896140382337,6.189379726032048
46000,7.083486723193469,5.983238319861347,5.810489829913907,5.988175053445289,6.250065851789739,6.283810007396282,6.239742651867881
46400,10.387412195168016,6.605719089676323,6.28791572582068,6.2710458305794905,6.3009912901209555,6.317542574802273,6.346964373998421
46800,5.544999851910628,6.697913825829744,6.451917451504123,6.195142096772436,6.355695172986696,6.376390163482914,6.298289269151982
47200,5.406707151740623,6.658686675454521,6.436602302054011,6.096671835014713,6.2981289297114085,6.328321891106006,6.281016901150635
47600,7.05126998870626,7.094775182143799,6.604086018626842,6.212363789341503,6.299877539109895,6.344057711769052,6.352759044810332
48000,6.32858520718176,6.943794878941458,6.463516599401403,6.2119946313335,6.269313764171925,6.34222417327607,6.300396978307614
48400,9.643336034539445,6.794979646815743,6.700349368246033,6.339830837369172,6.349982811938232,6.346668439559446,6.429028495802479
48800,4.3551635630831,6.557012389050238,6.627463107439991,6.253018496627645,6.24113664369308,6.335239458748466,6.405625213978296
49200,6.924084084948104,6.860487775691733,6.759587225573126,6.31012792554547,6.288856696427407,6.353018765631238,6.381960539509323
49600,5.8462768977011015,6.619489157490702,6.857132169817251,6.35802659214369,6.302367744974786,6.376445061402828,6.40734334626932
50000,3.849193971046757,6.123610910263702,6.5337028946025795,6.172096362258243,6.1700176671643865,6.32097511249295,6.333788584837541
50400,5.65742597507517,5.326428898370847,6.060704272593295,6.174309999206987,6.200931977917425,6.240919535739041,6.266174914360477
50800,7.027814337150297,5.860959053184287,6.208985721117261,6.3304515863106925,6.199756638220711,6.3190178100193375,6.342909275009783
51200,4.767221459824232,5.429586528159511,6.145037151925623,6.290819726989817,6.112793607318349,6.259855985264961,6.29166494326993
51600,6.719731781715544,5.6042775049624,6.111883331226551,6.357984674926696,6.178870303303186,6.252878987139058,6.297622835660552
52000,5.057961475907967,5.846031005934642,5.984820958099172,6.224168778750287,6.136270073588724,6.198190562653737,6.270743530240691
52400,6.162295080104424,5.947004826940494,5.636716862655669,6.168533115450852,6.105459512464672,6.171666324617592,6.204678124178692
52800,4.517905303125139,5.445023020135461,5.6529910366598735,6.140227072049933,6.053009343305054,6.094100241934778,6.198789774330748
53200,4.778475170426408,5.447273762255897,5.438430145207704,6.099008685390415,6.019561998766216,6.076250058622482,6.170101041546531
53600,7.255064502970537,5.554340306506895,5.579308905734647,6.218220537775949,6.098454030007343,6.1216030351647515,6.217017830269192
54000,5.754050383663023,5.693558088057906,5.769794546996275,6.151748720799427,6.037995757170919,6.069961887122358,6.210738999393615
54400,5.293789873612597,5.51985704675954,5.733430936850017,5.897067604721656,6.027350311754664,6.084056717650573,6.139421815961234
54800,4.404543673243556,5.497184720783224,5.471103870459343,5.840044795788302,6.044002347693576,6.017593446280369,6.149435022107339
55200,6.756793422167734,5.892848371131489,5.670061066693693,5.907549109309658,6.083900173557776,6.002110472162185,6.141897001550709
55600,3.3898421418218705,5.119803898901756,5.337072102704325,5.724477716965438,6.017680484185906,5.968420753153471,6.069717610252112
56000,8.232916800279341,5.61557718222502,5.654567635141463,5.819694296620318,6.03430173088068,6.01584446397691,6.089465977151283
56400,4.258380705976593,5.408495348697819,5.46417619772868,5.550446530192175,5.933747476210128,5.945138683780674,6.03016829923981
56800,6.602756778909416,5.848137969830991,5.672661345307107,5.66282619098349,5.984371829802324,5.957922343805568,6.009812462609244
57200,7.571016924708592,6.010982670339162,5.951915520735326,5.695172832971515,6.049977630505386,6.002650379258493,6.051383151045051
57600,4.964651131564624,6.325944468287713,5.722874183594735,5.651091544664691,6.053105086382211,6.00455906840419,6.041857264850749
58000,8.043792135050392,6.288119535241924,5.951848358733471,5.860821452864873,6.085115266777441,6.0164589075615575,6.046339181444581
58400,3.735817038973773,6.183606801841359,5.796051075269589,5.764741006059803,5.8633954282376335,5.969525502633395,6.026455589174377
58800,3.9850265580711,5.660060757673696,5.754099363752344,5.6126016171058435,5.811396318442982,5.971526601708268,5.964894629774764
59200,4.316834171128312,5.00922420695764,5.510103438648401,5.590082252671047,5.775067219089239,5.940450989830433,5.903709065459429
59600,6.252775127017929,5.266849006048302,5.796396737168007,5.566734419936166,5.748450723699628,5.962359547431431,5.934015949956378
60000,6.113968483081005,4.880884275654424,5.584501905448174,5.619534770294818,5.7412968328962695,5.921851774522553,5.929575952271161
60400,7.19711703264949,5.573144274389567,5.878375538115463,5.671275867922072,5.659756199499937,5.919904491686461,5.931786054647632
60800,11.99798319942513,7.175735602660373,6.417898180167034,6.045279762737072,5.914516854044672,6.092753417393501,6.049917511077861
61200,6.143427569077537,7.541054282250218,6.275139244603929,6.113527382669628,5.88849497018232,6.1062680340300215,6.0571481523275805
61600,6.203911052780876,7.531281467402808,6.399065236725555,6.060969710160145,5.900416108684978,6.139595123968046,6.083460302068464
62000,4.618515035846124,7.232190777955831,6.056537526805128,6.004192942769299,5.926060144178291,6.077970831784364,6.024474631410271
62400,3.942001146339985,6.581167600693931,6.0771559375417485,5.936603506405669,5.868879316553785,5.9168355555636625,5.991051589615065
62800,5.826319981930961,5.346834957195097,6.261285279927735,6.0076923218400395,5.82882950471314,5.923868558814171,6.0294783373521605
63200,4.891019834530992,5.096353410285788,6.3187038462680025,5.914403642458202,5.832956117203366,5.91097637588393,6.016101561117946
63600,5.980075925320787,5.0515863847937705,6.291433926098289,6.043915331633148,5.808300921990208,5.884196524299293,6.028174423164803
64000,4.730869784605034,5.074057334545552,6.153124056250691,5.868812980849432,5.797397865613443,5.844253638734875,5.96810623086818
64400,6.76174421754202,5.638005948785959,6.109586774739944,5.993981156427704,5.817379503528029,5.772213843309939,5.957840948297157
64800,6.922482112475873,5.8572383748949415,5.602036666045019,6.009967423106026,5.89753206383972,5.836396807044759,5.994610067123806
65200,3.3234304617857124,5.543720500345886,5.320036955315837,5.797588099959883,5.849030573551697,5.746380466465698,5.949021818287184
65600,7.349692077393625,5.817643730760453,5.434615057777111,5.9168401472513334,5.852184826032467,5.783965845958011,5.9985991107298595
66000,4.341569438261587,5.739783661491764,5.406920498018658,5.7317290124118925,5.805102127852419,5.796275232638382,5.9437607650312225
66400,7.957689899078827,5.978972797799125,5.808489373292542,5.942822655417145,5.89389879536796,5.853781830738474,5.895166319109438
66800,6.150711452346019,5.824618665773154,5.840928520334048,6.0511069001308915,5.952104388004709,5.831854258618367,5.907280551118147
67200,4.436093994336128,6.047151372283237,5.795435936314561,6.057069891291282,5.8747477404103225,5.823576071981165,5.887868287970056
67600,7.567539863613844,6.090720929527281,5.954182330143867,6.122808128121077,6.014004331136721,5.844771274028622,5.8981936854682075
68000,5.049816964574066,6.232370434789776,5.9860770481407695,6.069600552195731,5.9079010032798775,5.844567661245274,5.872618320616055
68400,4.4936015772671976,5.53955277042745,5.759262784113288,5.934424779426616,5.9157416989895655,5.802850323674344,5.769623631470608
68800,19.325802834645973,8.174571046887442,6.999594856330297,6.300815761187659,6.339843234180784,6.173047761962365,6.0690364169018665
69200,6.903684564028816,8.66808916082598,7.357620266554609,6.338828610935222,6.317598822158126,6.226177996802425,6.068628426483481
69600,7.7992592164187,8.71443303138695,7.402576980457115,6.418596019117113,6.412085758319927,6.239782864638629,6.107688072857833
70000,4.114167591423485,8.527303156756835,7.379836795773306,6.3933786468959815,6.281098273532364,6.198785794832641,6.1129875452653675
70400,5.876515850890012,8.803886011481397,7.171719390954425,6.490104382123484,6.352454900596239,6.213353944264576,6.117369342781664
70800,7.761692711479491,6.4910639868481015,7.332817516867772,6.586873018600909,6.478343772376518,6.297282670220474,6.132046910268249
71200,6.498428710107473,6.410012816063832,7.539050988444906,6.667243462379733,6.5510635903424905,6.290823552418968,6.166671055273913
71600,5.605359004639905,5.971232773708073,7.342832902547512,6.6485076163456895,6.52948305292989,6.346211473989419,6.144383599732399
72000,7.293280459008955,6.607055347225168,7.567179251991002,6.7766281500658865,6.568793452127488,6.322720565457659,6.189089979394421
72400,6.299479053995827,6.691647987846331,7.747766999663864,6.7535148918885755,6.538872186172366,6.37374802415814,6.191833658872248
72800,6.598151877227,6.458939820995832,6.475001903921966,6.7372983801261315,6.358877808765761,6.373632901616079,6.233438590354285
73200,4.991648629922047,6.157583804958747,6.283798310511289,6.8207092885329486,6.320485177460578,6.3091486942464154,6.237702059544198
73600,8.652196073238713,6.766951218678509,6.369091996193291,6.885834488325203,6.4020946781425065,6.401337317788268,6.265644690949562
74000,6.515198289527762,6.61133478478227,6.609195066003719,6.994515930888513,6.465317453265227,6.363122471650202,6.280867649066856
74400,6.520619354940871,6.6555628449712785,6.673605416408805,6.922662403681615,6.551271393551923,6.43274252954938,6.305404238693423
74800,4.557703051154648,6.247473079756808,6.35320645037632,6.843011983622046,6.508984162526047,6.447059441876469,6.308467426251643
75200,6.441417483187612,6.53742685040992,6.347505327684334,6.94327815806462,6.560664084147933,6.500174024677951,6.30215990747204
75600,6.602902737098637,6.127568183181905,6.447259700930206,6.895046301738859,6.581424977873862,6.508927214929969,6.366421119377576
76000,5.112045971016561,5.846937719479667,6.229136252130967,6.8981577520609845,6.5941308507542455,6.483879152128358,6.304003702792321
76400,7.252682130446401,5.993350274580772,6.324456559776025,7.0361117797199455,6.61049544785106,6.485268279573281,6.363889731281716
76800,4.959248924967171,6.0736594493432765,6.1605662645500425,6.3177840842360045,6.545054341600769,6.309299922711832,6.331019574202872
77200,4.421133627505144,5.6696026782067825,6.103514764308352,6.1936565374098205,6.58164444712475,6.266242574172521,6.268021908258803
77600,9.226044420559914,6.194231014899039,6.160899599040472,6.264995797616882,6.644189525230293,6.341795908366998,6.353249774038709
78000,7.001378572512646,6.572097535198255,6.20951762733896,6.4093563466713395,6.732849829705328,6.401367496783661,6.332401502787953
78400,6.941783627863424,6.50991783468166,6.251634054631216,6.46261973552001,6.698986287331481,6.4763620588217465,6.396520834565747
78800,4.8163316866603,6.4813343870202855,6.277496918181781,6.31535168427905,6.654506961808624,6.4511123514399795,6.413146937137531
79200,4.556239726836809,6.508355606886619,6.088979142546701,6.218242235115517,6.658511819558647,6.442742848747625,6.417935048251701
79600,5.445162275299617,5.752179177834559,5.973205096366799,6.210232398648503,6.587765899948172,6.429370007497096,6.401782791217334
80000,4.83003664616688,5.3179107925654066,5.945004163881831,6.087070208006399,6.5804398893346,6.431849179036142,6.376104154479052
80400,6.131075874662316,5.155769241925184,5.832843538303422,6.078650049039724,6.635022365914437,6.41608247046415,6.354783331319308
80800,4.869586321689972,5.166420168931118,5.823877277975702,5.992221771262872,6.153148482149237,6.364760075694503,6.212215393764605
81200,6.137445268514369,5.482661277266631,5.995508442076625,6.049511603192489,6.127607172298755,6.435110445862719,6.212095747753342
81600,6.11884166734173,5.617397155675054,5.684788166754807,5.92284388289764,6.071593253996189,6.404339185611422,6.210394360044559
82000,6.183005787404287,5.887990983922535,5.60295088824397,5.906234257791466,6.14055452719555,6.450375094339989,6.241684175075722
82400,8.565041599082694,6.374784128806611,5.765276685365897,6.008455369998556,6.2301720521353054,6.4655588868400855,6.334144984130577
82800,7.477404489909545,6.8963477624505245,6.031383965690822,6.154440441936301,6.220695778082974,6.498726212779173,6.367166674290149
83200,3.954317231108594,6.45972215496937,5.971191716118,6.030085429332351,6.135892062116345,6.486681793698485,6.348432622221701
83600,6.771945811595963,6.590342983820217,6.103870069747635,6.0385375830572166,6.17477828901488,6.466791942398038,6.364270019947204
84000,8.48280067316243,7.050301960971845,6.46914647244719,6.20707531816451,6.214428962819996,6.552616535112747,6.439308637718352
84400,4.078392017486286,6.1529720446525635,6.263878086729587,6.0483608125165045,6.140392728269678,6.542236296118224,6.385641593717237
84800,8.326894730412336,6.322870092753122,6.6096089276018235,6.216743102788763,6.198017490042522,6.267263593512384,6.413729846075966
85200,7.799976307510562,7.092001908033515,6.775862031501442,6.385685236789034,6.291628412628806,6.289670887099427,6.503260762990464
85600,5.130907800193119,6.763794305752947,6.677068644786582,6.180928405770694,6.17425213686062,6.222962101693788,6.458885077446454
86000,5.347928651047715,6.1368199013300035,6.593560931150924,6.098255909697447,6.135343148911286,6.253806128184394,6.4790122617021755
86400,6.465343244070952,6.614210146646937,6.38359109564975,6.074433890507824,6.133500611882287,6.268526813013916,6.449165328602018
86800,6.096772309287723,6.168185662422014,6.245527877587568,6.138455921639195,6.184802920486723,6.226903802959123,6.4480865457408525
87200,8.145858802123723,6.237362161344646,6.664682034689081,6.317936875403541,6.2416176311179274,6.268089555259529,6.522281841896605
87600,5.552504163094978,6.321681433925018,6.542737869838982,6.323303969793309,6.206604345317805,6.266768184220906,6.481981127886226
88000,4.695445269568362,6.191184757629148,6.164002329479575,6.316574400963383,6.192717655269532,6.201822304484891,6.474893693986113
88400,4.91671651860262,5.881459412535482,6.2478347795912095,6.255856433160398,6.114852134874739,6.1672532411000605,6.483355992812822
88800,7.296510165149756,6.121406983707888,6.14479632306495,6.377202625333387,6.192760842880825,6.184712198298129,6.242770139422897
89200,6.021868828404992,5.696608988964141,5.966985575154394,6.371423803327918,6.24611868291082,6.210467703260203,6.22513382471042
89600,6.609438185111736,5.907995793367493,6.114838613646255,6.395953629216419,6.158898475062547,6.159398756057028,6.201337404084281
90000,4.164390132351353,5.801784765924092,5.996484761776619,6.295022846463771,6.064332193723839,6.100628552127619,6.202341854902838
90400,6.483110466936069,6.1150635555907815,5.998261484063131,6.19092628985644,6.049043088359594,6.099690829927499,6.214473747223759
90800,5.592997662069599,5.774361054974749,5.947884019341319,6.096705948464444,6.07493195420657,6.1255731952003725,6.171099846235561
91200,9.344728150384732,6.438932919370697,6.067770954167419,6.36622649442825,6.234548234991499,6.198155961880301,6.228025835041106
91600,4.383612260995312,5.993767734547413,5.950881763957453,6.246809816898218,6.19916323451469,6.142673699977717,6.203590900168216
92000,7.185440019149188,6.59797771190698,6.199881238915536,6.181941784197556,6.277676680280766,6.194508551181032,6.201434091371019
92400,5.165234175148963,6.3344024535495596,6.22473300457017,6.23628389208069,6.245481956963656,6.1423223522985975,6.178749193794082
92800,4.648444373145142,6.145491795764667,5.959926425369709,6.0523613742173294,6.2381105586788275,6.134552238503046,6.139755043712444
