Step,Reward
400,158.72573489844092
800,361.63332498238054
1200,165.60624721397122
1600,352.53137816958275
2000,289.5741596494612
2400,221.88418750380663
2800,210.28240402960236
3200,178.88364416434334
3600,160.25004536459227
4000,325.8629982398405
4400,157.12526550575376
4800,164.28198017421832
5200,178.4482893387222
5600,160.50129614645667
6000,261.04153462234535
6400,219.78090651482523
6800,169.78571654068332
7200,208.85714656616264
7600,206.7669108878979
8000,256.4765562897938
8400,167.6433114515453
8800,279.0641295942183
9200,577.4651587159866
9600,227.82303994679918
10000,326.14387315188964
10400,271.9501137694361
10800,164.58551789141362
11200,193.02818772857253
11600,296.16696026135895
12000,314.70163322312067
12400,159.11785622312783
12800,256.2051198946463
13200,223.61155224205274
13600,614.9153570068931
14000,234.66044205357198
14400,233.40061924242337
14800,185.41825758908465
15200,203.31462829256296
15600,240.3643451871991
16000,404.84583697404213
16400,184.97043574995368
16800,240.80743056097526
17200,188.98289223967427
17600,180.08432137610026
18000,349.94880018220226
18400,227.3676554369005
18800,163.55240599476028
19200,274.50376386405196
19600,228.17987784873787
20000,405.392695251284
20400,251.44517426756468
20800,644.9792592676318
21200,183.32910264747073
21600,343.2735355297138
22000,541.8545911939898
22400,452.0887718884907
22800,314.09344519905267
23200,405.86745248479275
23600,528.5603741703043
24000,425.80335019623084
24400,422.8225680312827
24800,263.45974544154274
25200,364.89736815727923
25600,381.5922739118301
26000,283.704160445749
26400,211.3336246805117
26800,534.2759344519046
27200,574.7744062692375
27600,300.31131039182134
28000,201.5599674998844
28400,319.46413727536066
28800,419.05556916313515
29200,598.9066616836251
29600,379.2596073400233
30000,588.8853645056307
30400,531.2582287116435
30800,370.0496316461092
31200,536.9653038837716
31600,562.3668353599137
32000,535.0677569787456
32400,507.1713006050112
32800,312.86331745906585
33200,527.770810615704
33600,493.89341458469994
34000,876.0523436860301
34400,629.967621803032
34800,565.5753352710793
35200,705.818641690705
35600,648.9754849763726
36000,732.1963326743924
36400,730.7475699463768
36800,789.951544111062
37200,983.4905789694167
37600,777.4177678290471
38000,716.8835937809574
38400,628.66350361811
38800,696.122898042236
39200,1007.8821300761334
39600,486.0327203662267
40000,807.3516993177548
40400,764.9461539095435
40800,456.0832911287282
41200,423.1310949383394
41600,448.9220767550077
42000,385.5777135181626
42400,335.2078341097383
42800,399.62824158865607
43200,535.372810046873
43600,743.4353232664819
44000,480.2496109328798
44400,346.22722887303036
44800,418.21603057200986
45200,663.2381481938445
45600,700.0470147759672
46000,789.0389389184213
46400,763.5714202946092
46800,744.4859447114314
47200,315.1075282011276
47600,768.3098673611908
48000,575.8106967228787
48400,616.9471279987741
48800,799.6486083313546
49200,794.8937213748007
49600,607.6597036252784
50000,547.1318286893353
50400,760.8883615665509
50800,805.9679789369102
51200,358.302062792781
51600,805.6679488245192
52000,518.5531618437091
52400,869.5226760409818
52800,415.5800567682206
53200,315.59036903173075
53600,470.32728139931334
54000,393.3804611738356
54400,327.223125478747
54800,775.5330485462288
55200,397.7706019163169
55600,630.7670999258586
56000,1000.2227200938489
56400,423.4760989321895
56800,1043.5248942787246
57200,398.4762659064953
57600,414.71053502299384
58000,324.3170750095207
58400,510.0442384288592
58800,408.52996312637674
59200,404.8890670708434
59600,925.2217757720682
60000,361.86122719931234
60400,276.44833376692003
60800,305.5130210531516
61200,372.41430103147184
61600,386.4962357279309
62000,276.92229890259443
62400,827.3205799355625
62800,389.8948630586423
63200,295.0584423424731
63600,262.2094671771367
64000,293.97800862286635
64400,361.0271917755265
64800,304.7887018351451
65200,243.84531392722744
65600,747.788115266953
66000,923.5422967260392
66400,778.9966251757403
66800,400.91357053087233
67200,396.4736581397366
67600,410.4689126461985
68000,797.910843692332
68400,827.9100597016643
68800,808.7887455520873
69200,654.117807591409
69600,773.5416582443486
70000,445.41641962529854
70400,657.5072127404693
70800,900.6590225022069
71200,849.3131498849232
71600,376.67743510215877
72000,571.6518330127815
72400,684.6855031527338
72800,564.1912382521476
73200,442.290612528582
73600,773.7199206116677
74000,553.2878042469775
74400,901.9570136301307
74800,301.0072007417828
75200,278.4881982115748
75600,425.2051390996033
76000,831.705039551452
76400,446.5759008605438
76800,822.1264741883998
77200,927.1461043328919
77600,391.58042390306645
78000,925.5145294433729
78400,902.6403064410559
78800,918.9943000237145
79200,373.15876347344494
79600,382.34216387744704
80000,393.18006166704697
80400,766.4767970153465
80800,954.4065241095717
81200,367.9793017303345
81600,752.4464821034593
82000,736.5345331068905
82400,796.4600514709574
82800,406.9540184122451
83200,366.4463474192364
83600,394.2573465769677
84000,404.9293425860317
84400,948.9754610584779
84800,789.1511832791125
85200,408.0892642282464
85600,980.6875004068363
86000,720.6705986360516
86400,725.7385336005307
86800,701.9533535840027
87200,516.3650903349635
87600,759.3081586153282
88000,509.63974816284644
88400,764.9667843326487
88800,762.8696699531808
89200,793.0407713484132
89600,774.8868450982508
90000,807.1179018441385
90400,702.4018967011609
90800,649.8546374938948
91200,500.8284833191389
91600,786.9916370335766
92000,792.6686676870534
92400,709.2665196832734
92800,535.0538037042563
93200,574.5890165088405
93600,784.400932498797
94000,777.8769858619224
94400,813.0232846880392
94800,811.2323121430104
95200,656.3591508873982
95600,808.046837240667
96000,764.3429150295956
96400,743.2525075423092
96800,969.8154932261162
97200,792.1001934087567
97600,845.2174803692733
98000,823.6301738974619
98400,974.4943101731479
98800,799.2914493594191
99200,1034.043689144287
99600,935.7908118268462
100000,794.6596593379907
100400,818.2538513531588
100800,819.0545084254624
101200,794.9308147497926
101600,807.7155220248368
102000,1042.4082357765851
102400,801.3839595340116
102800,927.6722486897025
103200,592.4997640062062
103600,791.1318930974097
104000,956.6982980240316
104400,802.2488374324797
104800,803.2959199038876
105200,890.0939419791044
105600,773.455340312974
106000,778.8265425922492
106400,778.7401394387055
106800,893.1690950881721
107200,770.4174488354647
107600,1010.9871668384154
108000,801.3440506454474
108400,818.8189411891957
108800,729.9037215573392
109200,930.3644834102562
109600,642.3883810440319
110000,685.1159912080865
110400,1099.8515320618042
110800,886.56509179358
111200,1150.4101263283337
111600,1186.3328937488213
112000,1122.794540198277
112400,457.52783867105137
112800,1109.6604295711816
113200,1293.2054073294669
113600,1038.3242952738967
114000,998.4474632342786
114400,1090.1206675544356
114800,713.0138025332128
115200,990.540409933447
115600,1166.3580740428729
116000,977.2688738920414
116400,1073.8012313503998
116800,988.26709365979
117200,511.0612563951632
117600,1095.0507774986613
118000,542.3833890997972
118400,422.99472374310665
118800,512.3916205526124
119200,449.96777072933725
119600,977.4248495363918
120000,969.8360386198907
120400,1147.1375728133592
120800,1098.310682789731
121200,315.05242362827386
121600,522.7616278616252
122000,864.7901207350856
122400,996.7187545389837
122800,255.21666520101675
123200,1074.5824153338037
123600,817.4438787153273
124000,237.22890126764568
124400,933.8780299709691
124800,581.6687367920925
125200,420.3857029324484
125600,262.39734239908876
126000,1064.700701515326
126400,607.1811505191978
126800,999.3138333290909
127200,431.8638411507586
127600,883.1727571391942
128000,639.8185597502164
128400,947.7447118300784
128800,625.6523946118199
129200,585.1577247526614
129600,1085.145300742698
130000,339.34914913605303
130400,1070.1372290953009
130800,1080.8276613641572
131200,763.9338599199413
131600,1054.1070595841204
132000,975.7469847355391
132400,899.5601805248119
132800,879.9063116250123
133200,985.1491612297598
133600,949.736707585609
134000,976.5849526272506
134400,1079.6103015216254
134800,1074.8871049407999
135200,1144.1453681682592
135600,886.7091614451264
136000,911.1272120446434
