Step,Reward
400,14.251883660333265
800,6.785677712407912
1200,5.667807283624673
1600,7.31934611357248
2000,5.51832955254076
2400,2.708400409850939
2800,4.975496027135081
3200,6.3970385018590115
3600,7.547167626232407
4000,6.729486593077441
4400,5.803569373271885
4800,6.132896755245491
5200,5.783239859562245
5600,5.793649513404157
6000,6.3707238301016185
6400,7.262864131185992
6800,6.059962383279595
7200,8.569952281067339
7600,6.101273616606546
8000,4.452651182034928
8400,6.54149694511078
8800,6.542136348110803
9200,9.292961601837774
9600,4.542159291583699
10000,5.23293505040563
10400,6.924975198959554
10800,5.605616594741606
11200,7.21211435032815
11600,5.575210384394737
12000,3.2561060941534983
12400,9.002195461593756
12800,4.838727335582433
13200,4.5757633192990825
13600,6.400814424493645
14000,5.865788159882038
14400,6.6452576946737105
14800,4.3993415583712245
15200,5.599826013438608
15600,3.958373550453657
16000,7.638207708685048
16400,6.096079694525669
16800,6.483010540266313
17200,9.578776682911757
17600,5.0202765983485325
18000,5.239885529812338
18400,5.045049831385842
18800,7.361888513029242
19200,4.897020577315481
19600,5.132875639797625
20000,6.110018796448639
20400,6.842899654594471
20800,6.629073530259993
21200,2.916379955604435
21600,9.268437675519499
22000,7.238473327893137
22400,7.855192069763171
22800,4.927707482356709
23200,4.822908286333226
23600,6.785803523980988
24000,4.6518725920521655
24400,7.7272469655503215
24800,4.963968685653736
25200,5.803337096297786
25600,8.543757188696036
26000,4.565340431401783
26400,5.026326088640987
26800,7.978755094232619
27200,6.2703255518079555
27600,3.464162805721466
28000,8.946688532317616
28400,3.211760159796252
28800,5.525327654292189
29200,8.10731780839675
29600,4.577136559701275
30000,7.526932042635706
30400,9.038109498928387
30800,3.191096304684978
31200,7.329438046816929
31600,6.421837162184435
32000,6.401926746901017
32400,9.465565383204401
32800,4.812322795522311
33200,6.21291180963723
33600,4.909225066837506
34000,6.067991927441876
34400,8.859649045231562
34800,3.903883365938418
35200,7.133694449999228
35600,6.998811706751669
36000,7.24549845532084
36400,7.223264601550252
36800,7.620548610437667
37200,5.492482502918264
37600,5.4409454412797515
38000,7.819696305358746
38400,4.729996652484
38800,7.0630745280517155
39200,7.376112386895079
39600,4.737430902170457
40000,6.335968367341822
40400,7.086611913825984
40800,6.091410377913668
41200,5.781895506591596
41600,4.888303565736695
42000,7.567798568755707
42400,5.6131532361002785
42800,3.904982595076201
43200,5.559858646241742
