Step,Reward
400,18.148526729698315
800,13.74319514282898
1200,20.06213411591823
1600,35.62769268744164
2000,10.552382637261429
2400,7.274584100913726
2800,38.525413834755035
3200,27.763254255780016
3600,29.520556114344714
4000,20.968270123046256
4400,28.960276827850713
4800,47.06517092060939
5200,15.522945852769304
5600,18.52908599172773
6000,9.196971973730346
6400,25.497043523620306
6800,29.196337659641745
7200,298.2809904887892
7600,11.188654946861012
8000,11.522767939182131
8400,28.656302577545077
8800,29.72086599167235
9200,22.914064738817746
9600,11.113490513807479
10000,14.122482169667688
10400,17.981426688766955
10800,23.165776397975474
11200,17.13093056466771
11600,11.954399170605486
12000,7.84009840110037
12400,24.760518695094543
12800,10.579718442881013
13200,8.589599089361784
13600,18.85123959080472
14000,34.4551404665202
14400,13.930014971287722
14800,30.17561325320245
15200,40.670923311348
15600,9.837058395787055
16000,24.257216967376586
16400,14.163616588799336
16800,15.11016218641468
17200,20.584372471146693
17600,12.45070740398834
18000,14.608768052966145
18400,14.60896461972666
18800,21.96872884757518
19200,13.815913189701998
19600,12.067699048339204
20000,22.5506772637092
20400,9.669525381108087
20800,72.40958417335104
21200,6.74853347422312
21600,26.081257571651804
22000,25.343463269614393
22400,37.70558018983067
22800,10.651426797850092
23200,14.535667259352849
23600,18.049162034098106
24000,11.412350446029343
24400,19.963743471020734
24800,15.052088098128477
25200,17.738213360945416
25600,24.431068912565234
26000,11.258035397520723
26400,13.263732882196758
26800,20.727301448377183
27200,17.035418970787884
27600,8.071898049811816
28000,27.45981643854363
28400,8.951882445123761
28800,17.433595523702518
29200,23.871200887684335
29600,9.636741673422295
30000,25.145899112415524
30400,45.30723332958104
30800,8.970634033980094
31200,20.059630713105694
31600,41.198909906451156
32000,12.295170005192874
32400,40.21185921453961
32800,12.08499737641258
33200,10.459672970605915
33600,9.473709186301857
34000,18.09201241952505
34400,13.979041078847233
34800,13.895162734155603
35200,13.797180153737825
35600,25.97178013476493
36000,14.17381594998972
36400,17.591726816362126
36800,19.28235949383748
37200,14.007740496924688
37600,21.431887320113937
38000,28.550411676928444
38400,11.628982709697937
38800,20.93035274443092
39200,6.718317475325453
39600,11.302736877713938
40000,25.55196120976145
40400,18.775651747574617
40800,19.98064922256726
41200,15.218138285395105
41600,9.125376769323237
42000,14.389894996934908
42400,10.590775101541828
42800,8.895872215774657
43200,6.0049958424819145
43600,10.952918675436957
44000,13.924290142831229
44400,18.48512723080702
44800,26.901497078520922
45200,12.223099088022256
45600,16.057952286195697
46000,14.731193194809071
46400,24.649045159517016
46800,16.035467291395662
47200,18.26427986552107
47600,8.717535685629656
48000,5.195449032364328
48400,10.065195200649866
48800,9.255322650332621
49200,11.304899415392121
49600,8.738815968713066
50000,9.077987551412955
50400,8.910188270389874
50800,14.132194594266037
51200,8.665045079533524
51600,11.015971948318802
52000,12.337164557030496
52400,12.51901138849307
52800,14.669518146248294
53200,15.366741276690274
53600,15.064234821385773
54000,5.583762107161507
54400,18.32607229318483
54800,13.38695985258266
55200,7.677304582170917
55600,16.99732450220361
56000,9.977304736453194
56400,19.71960849707301
56800,18.72447269795959
57200,8.157185190284727
57600,16.589038534289145
58000,19.692451917719954
58400,18.993791686225585
58800,13.70178745191236
59200,9.3348856702588
59600,4.827000410235688
60000,19.751740196619718
60400,19.581609098355045
60800,15.881778305813945
61200,4.101741759171704
61600,13.498103068864303
62000,3.8393026788716735
62400,5.407154787312842
62800,3.200098186873619
63200,2.9599284697777724
63600,2.8511697323728806
64000,3.1343654196345883
64400,3.3768132904319588
64800,3.880899268630308
65200,3.478756746372963
65600,4.624256301575449
66000,4.816688773266656
66400,7.8265957582993515
66800,8.768690030480263
67200,4.0442506526849265
67600,4.863094160665367
68000,9.783806300669001
68400,9.07194405702789
68800,4.099861739341577
69200,4.235326878097065
69600,4.514548209759317
70000,3.67240764656483
70400,4.612470075641818
70800,3.6937857781951835
71200,3.2835135059666847
71600,3.5553265260693045
72000,5.058683795771984
72400,8.979853972796732
72800,3.6970881390934602
73200,3.5646068172782392
73600,3.5157139188773323
74000,7.319522857819804
74400,3.724695819260836
74800,3.735287371401338
75200,10.035036123964542
75600,9.679128401484935
76000,3.8978558107652295
76400,4.060595369474687
76800,4.205365945187574
77200,10.803391551117969
77600,13.229899935731847
78000,5.081656475237275
78400,5.050840995765842
78800,5.524820039973914
79200,5.399966182657515
79600,8.373403090027592
80000,6.995043634872698
80400,5.8924421301610765
80800,5.255227868007191
81200,6.612371700418865
81600,5.59095469448969
82000,6.866494029773606
82400,15.007486407638224
82800,5.417548756051997
